CICLO,CP,LOJA,REGIONAL,UF,CANAL,SKU,PRODUTO,UN DO MATERIAL,CATEGORIA,SUB CATEGORIA,CAMPANHA,MARCA,COLABORE,VOLUME PEDIDO SUGESTÃO,VOLUME PEDIDO COLOCADO,GIRO (%),VOLUME PEDIDO FATURADO,LOCAL
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,58135,NSPA DES COL BDY SPLSH CER/ROUGE 200ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,OMNICHANNEL C202612,NATIVA SPA,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,58730,BOTICA 214 EDP SEV/DOR FLR/FRUT PRM 10ml,BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,BOTICA 214,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,58730,BOTICA 214 EDP SEV/DOR FLR/FRUT PRM 10ml,BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,BOTICA 214,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,58730,BOTICA 214 EDP SEV/DOR FLR/FRUT PRM 10ml,BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,BOTICA 214,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,58730,BOTICA 214 EDP SEV/DOR FLR/FRUT PRM 10ml,BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,BOTICA 214,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,58730,BOTICA 214 EDP SEV/DOR FLR/FRUT PRM 10ml,BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,BOTICA 214,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,58978,NSPA LOC NUTR DES CPO UVA MERLOT 400ml,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,OMNICHANNEL C202612,NATIVA SPA,Não,3,18,27.78%,18,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,58978,NSPA LOC NUTR DES CPO UVA MERLOT 400ml,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,OMNICHANNEL C202612,NATIVA SPA,Não,3,10,10.00%,10,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,58978,NSPA LOC NUTR DES CPO UVA MERLOT 400ml,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,OMNICHANNEL C202612,NATIVA SPA,Não,3,14,21.43%,14,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,58978,NSPA LOC NUTR DES CPO UVA MERLOT 400ml,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,OMNICHANNEL C202612,NATIVA SPA,Não,3,7,0.00%,7,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,58978,NSPA LOC NUTR DES CPO UVA MERLOT 400ml,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,OMNICHANNEL C202612,NATIVA SPA,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,58989,NSPA LOC DES HID CPO UVA MERLOT PRM 50ml,BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,NATIVA SPA,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,58989,NSPA LOC DES HID CPO UVA MERLOT PRM 50ml,BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,NATIVA SPA,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,58989,NSPA LOC DES HID CPO UVA MERLOT PRM 50ml,BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,NATIVA SPA,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,58989,NSPA LOC DES HID CPO UVA MERLOT PRM 50ml,BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,NATIVA SPA,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,58989,NSPA LOC DES HID CPO UVA MERLOT PRM 50ml,BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,NATIVA SPA,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,59318,EGEO SHW GEL CPO ORIGNL V3 200g,BOT,SABONETE CORPO,MULTIFUNCIONAL,BOLETO TURBINADO BOT C12'26,EGEO,Não,4,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,59318,EGEO SHW GEL CPO ORIGNL V3 200g,BOT,SABONETE CORPO,MULTIFUNCIONAL,BOLETO TURBINADO BOT C12'26,EGEO,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,59318,EGEO SHW GEL CPO ORIGNL V3 200g,BOT,SABONETE CORPO,MULTIFUNCIONAL,BOLETO TURBINADO BOT C12'26,EGEO,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,59318,EGEO SHW GEL CPO ORIGNL V3 200g,BOT,SABONETE CORPO,MULTIFUNCIONAL,BOLETO TURBINADO BOT C12'26,EGEO,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,59318,EGEO SHW GEL CPO ORIGNL V3 200g,BOT,SABONETE CORPO,MULTIFUNCIONAL,BOLETO TURBINADO BOT C12'26,EGEO,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,59318,EGEO SHW GEL CPO ORIGNL V3 200g,BOT,SABONETE CORPO,MULTIFUNCIONAL,BOLETO TURBINADO BOT C12'26,EGEO,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,59438,EGEO DES COL CHOC HIGH 10ml PRM,BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,EGEO,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,59438,EGEO DES COL CHOC HIGH 10ml PRM,BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,EGEO,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,59438,EGEO DES COL CHOC HIGH 10ml PRM,BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,EGEO,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,59438,EGEO DES COL CHOC HIGH 10ml PRM,BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,EGEO,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,59438,EGEO DES COL CHOC HIGH 10ml PRM,BOT,SUPORTE À VENDA,PRM,OMNICHANNEL C202612,EGEO,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,59516,REF NSPA LOC DES HID CPO AMEI/NEG 350ml,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,OMNICHANNEL C202612,NATIVA SPA,Não,3,40,7.50%,40,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,59516,REF NSPA LOC DES HID CPO AMEI/NEG 350ml,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,OMNICHANNEL C202612,NATIVA SPA,Não,3,40,5.00%,40,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,59516,REF NSPA LOC DES HID CPO AMEI/NEG 350ml,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,OMNICHANNEL C202612,NATIVA SPA,Não,3,57,5.26%,57,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,59516,REF NSPA LOC DES HID CPO AMEI/NEG 350ml,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,OMNICHANNEL C202612,NATIVA SPA,Não,3,58,3.45%,58,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,59516,REF NSPA LOC DES HID CPO AMEI/NEG 350ml,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,OMNICHANNEL C202612,NATIVA SPA,Não,3,60,6.67%,60,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,59574,MATCH OLEO CAP NUTR/PROF V2 50ml,BOT,CABELOS,FINALIZADOR,OMNICHANNEL C202612,MATCH,Não,3,3,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,59574,MATCH OLEO CAP NUTR/PROF V2 50ml,BOT,CABELOS,FINALIZADOR,OMNICHANNEL C202612,MATCH,Não,3,3,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,59574,MATCH OLEO CAP NUTR/PROF V2 50ml,BOT,CABELOS,FINALIZADOR,OMNICHANNEL C202612,MATCH,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,59574,MATCH OLEO CAP NUTR/PROF V2 50ml,BOT,CABELOS,FINALIZADOR,OMNICHANNEL C202612,MATCH,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,59574,MATCH OLEO CAP NUTR/PROF V2 50ml,BOT,CABELOS,FINALIZADOR,OMNICHANNEL C202612,MATCH,Não,3,3,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,59579,MATCH SHAMP NUTR PROFUNDA V2 300ml,BOT,CABELOS,SHAMPOO/PRÉ-SHAMPOO,OMNICHANNEL C202612,MATCH,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,59579,MATCH SHAMP NUTR PROFUNDA V2 300ml,BOT,CABELOS,SHAMPOO/PRÉ-SHAMPOO,OMNICHANNEL C202612,MATCH,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,59579,MATCH SHAMP NUTR PROFUNDA V2 300ml,BOT,CABELOS,SHAMPOO/PRÉ-SHAMPOO,OMNICHANNEL C202612,MATCH,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,59579,MATCH SHAMP NUTR PROFUNDA V2 300ml,BOT,CABELOS,SHAMPOO/PRÉ-SHAMPOO,OMNICHANNEL C202612,MATCH,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,59579,MATCH SHAMP NUTR PROFUNDA V2 300ml,BOT,CABELOS,SHAMPOO/PRÉ-SHAMPOO,OMNICHANNEL C202612,MATCH,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,74893,EGEO DES BDY SPR DOLCE 100ml V8 PCK,BOT,DESODORANTES,DESODORANTE FEMININO,BOLETO TURBINADO BOT C12'26,EGEO,Não,31,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,74893,EGEO DES BDY SPR DOLCE 100ml V8 PCK,BOT,DESODORANTES,DESODORANTE FEMININO,BOLETO TURBINADO BOT C12'26,EGEO,Não,25,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,74893,EGEO DES BDY SPR DOLCE 100ml V8 PCK,BOT,DESODORANTES,DESODORANTE FEMININO,BOLETO TURBINADO BOT C12'26,EGEO,Não,12,10,80.00%,10,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,74893,EGEO DES BDY SPR DOLCE 100ml V8 PCK,BOT,DESODORANTES,DESODORANTE FEMININO,BOLETO TURBINADO BOT C12'26,EGEO,Não,22,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,74893,EGEO DES BDY SPR DOLCE 100ml V8 PCK,BOT,DESODORANTES,DESODORANTE FEMININO,BOLETO TURBINADO BOT C12'26,EGEO,Não,33,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,74893,EGEO DES BDY SPR DOLCE 100ml V8 PCK,BOT,DESODORANTES,DESODORANTE FEMININO,BOLETO TURBINADO BOT C12'26,EGEO,Não,3,5,40.00%,5,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,76621,DREAM DES COL CEU/BAUN 200ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,OMNICHANNEL C202612,DREAM,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,76621,DREAM DES COL CEU/BAUN 200ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,OMNICHANNEL C202612,DREAM,Não,3,3,66.67%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,76621,DREAM DES COL CEU/BAUN 200ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,OMNICHANNEL C202612,DREAM,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,76621,DREAM DES COL CEU/BAUN 200ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,OMNICHANNEL C202612,DREAM,Não,3,1,100.00%,1,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,76621,DREAM DES COL CEU/BAUN 200ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,OMNICHANNEL C202612,DREAM,Não,3,4,0.00%,4,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,76700,LIZ DES COL 100ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,OMNICHANNEL C202612,LIZ,Não,3,15,46.67%,15,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,76700,LIZ DES COL 100ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,OMNICHANNEL C202612,LIZ,Não,3,24,75.00%,24,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,76700,LIZ DES COL 100ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,OMNICHANNEL C202612,LIZ,Não,3,21,28.57%,21,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,76700,LIZ DES COL 100ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,OMNICHANNEL C202612,LIZ,Não,3,1,300.00%,1,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,76700,LIZ DES COL 100ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,OMNICHANNEL C202612,LIZ,Não,3,8,100.00%,8,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,77183,LIZ CREM DES HID CPO 250g,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,FLASH PROMO BOT C12'26,LIZ,Não,11,6,0.00%,6,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,77183,LIZ CREM DES HID CPO 250g,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,FLASH PROMO BOT C12'26,LIZ,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,77183,LIZ CREM DES HID CPO 250g,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,FLASH PROMO BOT C12'26,LIZ,Não,13,4,75.00%,4,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,77183,LIZ CREM DES HID CPO 250g,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,FLASH PROMO BOT C12'26,LIZ,Não,11,5,120.00%,5,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,77183,LIZ CREM DES HID CPO 250g,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,FLASH PROMO BOT C12'26,LIZ,Não,10,10,60.00%,10,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,77183,LIZ CREM DES HID CPO 250g,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,FLASH PROMO BOT C12'26,LIZ,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,82700,MATCH SHAMP HIDRATACAO ANTIF 300ml,BOT,CABELOS,SHAMPOO/PRÉ-SHAMPOO,OMNICHANNEL C202612,MATCH,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,82700,MATCH SHAMP HIDRATACAO ANTIF 300ml,BOT,CABELOS,SHAMPOO/PRÉ-SHAMPOO,OMNICHANNEL C202612,MATCH,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,82700,MATCH SHAMP HIDRATACAO ANTIF 300ml,BOT,CABELOS,SHAMPOO/PRÉ-SHAMPOO,OMNICHANNEL C202612,MATCH,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,82700,MATCH SHAMP HIDRATACAO ANTIF 300ml,BOT,CABELOS,SHAMPOO/PRÉ-SHAMPOO,OMNICHANNEL C202612,MATCH,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,82700,MATCH SHAMP HIDRATACAO ANTIF 300ml,BOT,CABELOS,SHAMPOO/PRÉ-SHAMPOO,OMNICHANNEL C202612,MATCH,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,82701,MATCH COND HIDRATACAO ANTIF 280ml,BOT,CABELOS,CONDICIONADOR,OMNICHANNEL C202612,MATCH,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,82701,MATCH COND HIDRATACAO ANTIF 280ml,BOT,CABELOS,CONDICIONADOR,OMNICHANNEL C202612,MATCH,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,82701,MATCH COND HIDRATACAO ANTIF 280ml,BOT,CABELOS,CONDICIONADOR,OMNICHANNEL C202612,MATCH,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,82701,MATCH COND HIDRATACAO ANTIF 280ml,BOT,CABELOS,CONDICIONADOR,OMNICHANNEL C202612,MATCH,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,82701,MATCH COND HIDRATACAO ANTIF 280ml,BOT,CABELOS,CONDICIONADOR,OMNICHANNEL C202612,MATCH,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,82707,MATCH LEAVE IN NUTR PROF 150ml,BOT,CABELOS,FINALIZADOR,OMNICHANNEL C202612,MATCH,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,82707,MATCH LEAVE IN NUTR PROF 150ml,BOT,CABELOS,FINALIZADOR,OMNICHANNEL C202612,MATCH,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,82707,MATCH LEAVE IN NUTR PROF 150ml,BOT,CABELOS,FINALIZADOR,OMNICHANNEL C202612,MATCH,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,82707,MATCH LEAVE IN NUTR PROF 150ml,BOT,CABELOS,FINALIZADOR,OMNICHANNEL C202612,MATCH,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,82707,MATCH LEAVE IN NUTR PROF 150ml,BOT,CABELOS,FINALIZADOR,OMNICHANNEL C202612,MATCH,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,82824,MATCH SHAMP MATIZADOR LOIROS 300ml,BOT,CABELOS,SHAMPOO/PRÉ-SHAMPOO,OMNICHANNEL C202612,MATCH,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,82824,MATCH SHAMP MATIZADOR LOIROS 300ml,BOT,CABELOS,SHAMPOO/PRÉ-SHAMPOO,OMNICHANNEL C202612,MATCH,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,82824,MATCH SHAMP MATIZADOR LOIROS 300ml,BOT,CABELOS,SHAMPOO/PRÉ-SHAMPOO,OMNICHANNEL C202612,MATCH,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,82824,MATCH SHAMP MATIZADOR LOIROS 300ml,BOT,CABELOS,SHAMPOO/PRÉ-SHAMPOO,OMNICHANNEL C202612,MATCH,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,82824,MATCH SHAMP MATIZADOR LOIROS 300ml,BOT,CABELOS,SHAMPOO/PRÉ-SHAMPOO,OMNICHANNEL C202612,MATCH,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,84387,MALBEC DES COL V6 100ml,BOT,PERFUMARIA,PERFUMARIA MASCULINA,OMNICHANNEL C202612,MALBEC,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,84387,MALBEC DES COL V6 100ml,BOT,PERFUMARIA,PERFUMARIA MASCULINA,OMNICHANNEL C202612,MALBEC,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,84387,MALBEC DES COL V6 100ml,BOT,PERFUMARIA,PERFUMARIA MASCULINA,OMNICHANNEL C202612,MALBEC,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,84387,MALBEC DES COL V6 100ml,BOT,PERFUMARIA,PERFUMARIA MASCULINA,OMNICHANNEL C202612,MALBEC,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,84387,MALBEC DES COL V6 100ml,BOT,PERFUMARIA,PERFUMARIA MASCULINA,OMNICHANNEL C202612,MALBEC,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,84390,MALBEC DES COL MAGNETIC V3 100ml,BOT,PERFUMARIA,PERFUMARIA MASCULINA,OMNICHANNEL C202612,MALBEC,Não,3,10,30.00%,10,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,84390,MALBEC DES COL MAGNETIC V3 100ml,BOT,PERFUMARIA,PERFUMARIA MASCULINA,OMNICHANNEL C202612,MALBEC,Não,3,6,66.67%,6,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,84390,MALBEC DES COL MAGNETIC V3 100ml,BOT,PERFUMARIA,PERFUMARIA MASCULINA,OMNICHANNEL C202612,MALBEC,Não,3,10,20.00%,10,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,84390,MALBEC DES COL MAGNETIC V3 100ml,BOT,PERFUMARIA,PERFUMARIA MASCULINA,OMNICHANNEL C202612,MALBEC,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,84390,MALBEC DES COL MAGNETIC V3 100ml,BOT,PERFUMARIA,PERFUMARIA MASCULINA,OMNICHANNEL C202612,MALBEC,Não,3,6,0.00%,6,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,84391,MALBEC DES COL GOLD V3 100ml,BOT,PERFUMARIA,PERFUMARIA MASCULINA,OMNICHANNEL C202612,MALBEC,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,84391,MALBEC DES COL GOLD V3 100ml,BOT,PERFUMARIA,PERFUMARIA MASCULINA,OMNICHANNEL C202612,MALBEC,Não,3,3,133.33%,3,INTERIOR
